HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,13,20
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,14,20
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,15,19
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,16,7
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,17,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,274304,1,U,94,1,94,1,2886,2886,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,M,1,1,1,1,2406,2406,1,30,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,F,5,1,5,1,2406,2406,1,37,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,F,5,1,5,1,2406,2406,1,48,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,F,5,1,5,1,2406,2406,1,51,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,F,5,1,5,1,2406,2406,1,52,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105814,1,F,5,1,5,1,2406,2406,1,54,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105883,1,M,3,1,3,1,374,374,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105883,1,F,2,1,2,1,374,374,1,20,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105883,1,M,3,1,3,1,374,374,1,24,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105883,1,F,2,1,2,1,374,374,1,27,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,105883,1,M,3,1,3,1,374,374,1,30,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126285,1,U,1,1,1,1,50,50,1,34,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126426,1,U,1,1,1,1,20,20,0,155,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126439,1,F,1,1,1,1,30,30,1,16,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126445,1,M,2,1,2,1,304,304,1,19,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126445,1,M,2,1,2,1,304,304,1,21,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126445,1,F,1,1,1,1,304,304,1,22,1
HL,4,SPA,29MO,BAK,200,-9,P,002,002,2017,W,126484,1,U,60,1,60,1,8300,8300,1,10,4
