"","gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"9612","3"," 26",96,43.5144,-4.5397,266,205,1,"N01","Ranella olearium"
"9926","3"," 26",99,43.5742,-4.8457,140.5,200,1,"N01","Ranella olearium"
"10526","3"," 26",105,43.6435,-3.7823,184.5,460,2,"N01","Ranella olearium"
"6103","3"," 72",6,42.0679,-9.3575,230.5,708,4,"N01","Octopus salutii"
"10136","3"," 72",10,42.2639,-9.093,138.5,35,1,"N01","Octopus salutii"
"2533","3"," 72",25,43.51,-8.6939,148.5,10,1,"N01","Octopus salutii"
"5520","3"," 72",55,44.0617,-8.4486,332,95,1,"N01","Octopus salutii"
"5928","3"," 72",59,43.7822,-8.5979,260,235,1,"N01","Octopus salutii"
"7323","3"," 72",73,43.7592,-6.2735,258,245,1,"N01","Octopus salutii"
"9145","3"," 72",91,43.878,-5.3934,314,60,1,"N01","Octopus salutii"
"9432","3"," 72",94,43.6405,-4.6011,189.5,605,3,"N01","Octopus salutii"
"11327","3"," 72",113,43.559,-1.9174,152,45,1,"N01","Octopus salutii"
"11531","3"," 72",115,43.3912,-2.2961,100,60,1,"N01","Octopus salutii"
"11624","3"," 72",116,43.5576,-2.2373,364,20,1,"N01","Octopus salutii"
"12025","3"," 72",120,43.5568,-2.5811,224,665,3,"N01","Octopus salutii"
"12128","3"," 72",121,43.5906,-2.666,285,1370,3,"N01","Octopus salutii"
"1260","3"," 30",1,42.2266,-8.9734,101,110,7,"N01","Sepia elegans"
"2141","3"," 30",2,42.1439,-9.0754,135.5,20,2,"N01","Sepia elegans"
"3143","3"," 30",3,42.079,-8.9864,105.5,25,3,"N01","Sepia elegans"
"4144","3"," 30",4,42.0401,-9.1326,139,10,1,"N01","Sepia elegans"
"5138","3"," 30",5,41.9888,-9.3095,173,30,4,"N01","Sepia elegans"
"8144","3"," 30",8,42.392,-9.0272,95,165,8,"N01","Sepia elegans"
"1536","3"," 30",15,42.5311,-9.2909,133,20,1,"N01","Sepia elegans"
"1836","3"," 30",18,42.697,-9.3125,124,5,1,"N01","Sepia elegans"
"2028","3"," 30",20,42.6148,-9.216,102,65,9,"N01","Sepia elegans"
"2142","3"," 30",21,42.8508,-9.4232,151,10,1,"N01","Sepia elegans"
"2336","3"," 30",23,43.0445,-9.4171,146,50,2,"N01","Sepia elegans"
"2434","3"," 30",24,43.4576,-8.8078,149,15,7,"N01","Sepia elegans"
"2534","3"," 30",25,43.51,-8.6939,148.5,37,6,"N01","Sepia elegans"
"2633","3"," 30",26,43.6056,-8.5081,152,30,1,"N01","Sepia elegans"
"2938","3"," 30",29,43.45,-8.5132,106.5,75,5,"N01","Sepia elegans"
"3035","3"," 30",30,43.3882,-8.6458,99.5,160,5,"N01","Sepia elegans"
"3144","3"," 30",31,43.368,-8.7672,94.5,65,4,"N01","Sepia elegans"
"4037","3"," 30",40,43.3691,-9.0555,150.5,20,1,"N01","Sepia elegans"
"4421","3"," 30",44,43.7732,-8.3018,173,56,2,"N01","Sepia elegans"
"4637","3"," 30",46,43.8407,-7.931,127,230,13,"N01","Sepia elegans"
"4826","3"," 30",48,43.7897,-7.535,120,30,6,"N01","Sepia elegans"
"4938","3"," 30",49,43.9933,-7.5652,182.5,20,1,"N01","Sepia elegans"
"5034","3"," 30",50,44.0212,-7.3193,184,70,2,"N01","Sepia elegans"
"5139","3"," 30",51,43.9605,-7.2018,175,10,1,"N01","Sepia elegans"
"5230","3"," 30",52,43.9965,-6.9931,185,75,2,"N01","Sepia elegans"
"6225","3"," 30",62,43.7714,-7.3,136.5,35,2,"N01","Sepia elegans"
"6326","3"," 30",63,43.6925,-7.1845,119.5,55,3,"N01","Sepia elegans"
"6627","3"," 30",66,43.8642,-7.32,155,60,3,"N01","Sepia elegans"
"6737","3"," 30",67,43.6193,-7.0555,104,45,7,"N01","Sepia elegans"
"6833","3"," 30",68,43.7809,-6.9089,139,4,2,"N01","Sepia elegans"
"7136","3"," 30",71,43.6865,-6.082,113,25,1,"N01","Sepia elegans"
"7735","3"," 30",77,43.882,-6.5996,142.5,15,4,"N01","Sepia elegans"
"7828","3"," 30",78,43.7991,-6.5765,142.5,25,1,"N01","Sepia elegans"
"7924","3"," 30",79,43.7228,-6.4237,135,25,2,"N01","Sepia elegans"
"8526","3"," 30",85,43.7052,-5.1898,150.5,3,1,"N01","Sepia elegans"
"9828","3"," 30",98,43.4475,-4.4822,105.5,35,1,"N01","Sepia elegans"
"10832","3"," 30",108,43.483,-3.344,75,30,5,"N01","Sepia elegans"
"5140","3"," 32",5,41.9888,-9.3095,173,10,4,"N01","Sepia orbignyana"
"9146","3"," 32",9,42.3633,-9.1359,136,5,1,"N01","Sepia orbignyana"
"10137","3"," 32",10,42.2639,-9.093,138.5,35,4,"N01","Sepia orbignyana"
"2337","3"," 32",23,43.0445,-9.4171,146,18,1,"N01","Sepia orbignyana"
"2435","3"," 32",24,43.4576,-8.8078,149,5,1,"N01","Sepia orbignyana"
"2535","3"," 32",25,43.51,-8.6939,148.5,9,1,"N01","Sepia orbignyana"
"4038","3"," 32",40,43.3691,-9.0555,150.5,10,2,"N01","Sepia orbignyana"
"4638","3"," 32",46,43.8407,-7.931,127,120,3,"N01","Sepia orbignyana"
"4939","3"," 32",49,43.9933,-7.5652,182.5,10,1,"N01","Sepia orbignyana"
"6523","3"," 32",65,43.8799,-7.1122,160,15,1,"N01","Sepia orbignyana"
"7137","3"," 32",71,43.6865,-6.082,113,15,2,"N01","Sepia orbignyana"
"7736","3"," 32",77,43.882,-6.5996,142.5,5,1,"N01","Sepia orbignyana"
"7925","3"," 32",79,43.7228,-6.4237,135,10,1,"N01","Sepia orbignyana"
"8031","3"," 32",80,43.843,-5.782,168,5,1,"N01","Sepia orbignyana"
"8235","3"," 32",82,43.7608,-5.3807,158,15,3,"N01","Sepia orbignyana"
"8327","3"," 32",83,43.6875,-5.4853,142.5,10,2,"N01","Sepia orbignyana"
"8428","3"," 32",84,43.6315,-5.4105,112,10,1,"N01","Sepia orbignyana"
"8527","3"," 32",85,43.7052,-5.1898,150.5,5,1,"N01","Sepia orbignyana"
"8631","3"," 32",86,43.7369,-5.0099,186,5,3,"N01","Sepia orbignyana"
"9728","3"," 32",97,43.4809,-4.728,98,15,1,"N01","Sepia orbignyana"
"9829","3"," 32",98,43.4475,-4.4822,105.5,90,5,"N01","Sepia orbignyana"
"10323","3"," 32",103,43.5517,-3.8771,110,20,1,"N01","Sepia orbignyana"
"10833","3"," 32",108,43.483,-3.344,75,75,1,"N01","Sepia orbignyana"
"11133","3"," 32",111,43.4597,-2.3315,137,35,3,"N01","Sepia orbignyana"
"11440","3"," 32",114,43.3678,-2.0352,97,325,12,"N01","Sepia orbignyana"
"11532","3"," 32",115,43.3912,-2.2961,100,495,20,"N01","Sepia orbignyana"
"11832","3"," 32",118,43.3777,-2.2484,99,495,12,"N01","Sepia orbignyana"
"12238","3"," 32",122,43.5152,-2.9056,130.5,75,5,"N01","Sepia orbignyana"
"1334","3","  6",13,42.2991,-9.4555,532.5,610,6,"N01","Bathypolypus sponsalis"
"5331","3","  6",53,43.8919,-8.724,464,35,1,"N01","Bathypolypus sponsalis"
"5430","3","  6",54,44.0436,-8.7125,461.5,420,4,"N01","Bathypolypus sponsalis"
"5521","3","  6",55,44.0617,-8.4486,332,110,2,"N01","Bathypolypus sponsalis"
"7529","3","  6",75,43.8838,-6.4713,553.5,1080,7,"N01","Bathypolypus sponsalis"
"8730","3","  6",87,43.7788,-5.0157,432,70,1,"N01","Bathypolypus sponsalis"
"9530","3","  6",95,43.7019,-4.5084,542.5,201.371036846615,1,"N01","Bathypolypus sponsalis"
"11926","3","  6",119,43.6007,-2.2811,572.5,257.06940874036,2,"N01","Bathypolypus sponsalis"
"2143","3"," 11",2,42.1439,-9.0754,135.5,70,1,"N01","Galeodea rugosa"
"1626","3"," 11",16,42.7871,-9.5409,236,40,1,"N01","Galeodea rugosa"
"2338","3"," 11",23,43.0445,-9.4171,146,140,1,"N01","Galeodea rugosa"
"3635","3"," 11",36,43.2073,-9.4157,169,5,1,"N01","Galeodea rugosa"
"4039","3"," 11",40,43.3691,-9.0555,150.5,110,1,"N01","Galeodea rugosa"
"5431","3"," 11",54,44.0436,-8.7125,461.5,155,2,"N01","Galeodea rugosa"
"5721","3"," 11",57,43.62,-8.9401,314.5,60,1,"N01","Galeodea rugosa"
"5929","3"," 11",59,43.7822,-8.5979,260,50,1,"N01","Galeodea rugosa"
"7530","3"," 11",75,43.8838,-6.4713,553.5,25,1,"N01","Galeodea rugosa"
"9147","3"," 11",91,43.878,-5.3934,314,40,1,"N01","Galeodea rugosa"
"11134","3"," 11",111,43.4597,-2.3315,137,230,2,"N01","Galeodea rugosa"
"11229","3"," 11",112,43.5043,-2.2065,158.5,125,1,"N01","Galeodea rugosa"
"11441","3"," 11",114,43.3678,-2.0352,97,155,1,"N01","Galeodea rugosa"
"11833","3"," 11",118,43.3777,-2.2484,99,240,2,"N01","Galeodea rugosa"
"12026","3"," 11",120,43.5568,-2.5811,224,120,1,"N01","Galeodea rugosa"
"12129","3"," 11",121,43.5906,-2.666,285,30,1,"N01","Galeodea rugosa"
"1261","3"," 70",1,42.2266,-8.9734,101,3655,1108,"N01","Alloteuthis spp."
"2144","3"," 70",2,42.1439,-9.0754,135.5,1040,1040,"N01","Alloteuthis spp."
"3145","3"," 70",3,42.079,-8.9864,105.5,6090,1845,"N01","Alloteuthis spp."
"4145","3"," 70",4,42.0401,-9.1326,139,460,460,"N01","Alloteuthis spp."
"5141","3"," 70",5,41.9888,-9.3095,173,5,13,"N01","Alloteuthis spp."
"8145","3"," 70",8,42.392,-9.0272,95,1430,1430,"N01","Alloteuthis spp."
"9148","3"," 70",9,42.3633,-9.1359,136,245,245,"N01","Alloteuthis spp."
"10138","3"," 70",10,42.2639,-9.093,138.5,925,925,"N01","Alloteuthis spp."
"11109","3"," 70",11,42.1928,-9.1688,154,640,640,"N01","Alloteuthis spp."
"1537","3"," 70",15,42.5311,-9.2909,133,15,15,"N01","Alloteuthis spp."
"1837","3"," 70",18,42.697,-9.3125,124,10,18,"N01","Alloteuthis spp."
"2029","3"," 70",20,42.6148,-9.216,102,570,570,"N01","Alloteuthis spp."
"2536","3"," 70",25,43.51,-8.6939,148.5,16,16,"N01","Alloteuthis spp."
"2634","3"," 70",26,43.6056,-8.5081,152,15,15,"N01","Alloteuthis spp."
"2737","3"," 70",27,43.6908,-8.5185,174.5,30,30,"N01","Alloteuthis spp."
"2939","3"," 70",29,43.45,-8.5132,106.5,80,80,"N01","Alloteuthis spp."
"3036","3"," 70",30,43.3882,-8.6458,99.5,195,195,"N01","Alloteuthis spp."
"3146","3"," 70",31,43.368,-8.7672,94.5,30,30,"N01","Alloteuthis spp."
"4040","3"," 70",40,43.3691,-9.0555,150.5,10,10,"N01","Alloteuthis spp."
"4940","3"," 70",49,43.9933,-7.5652,182.5,20,20,"N01","Alloteuthis spp."
"8146","3","  7",8,42.392,-9.0272,95,30,2,"N01","Calliostoma granulatum"
"2436","3","  7",24,43.4576,-8.8078,149,5,1,"N01","Calliostoma granulatum"
"2537","3","  7",25,43.51,-8.6939,148.5,5,1,"N01","Calliostoma granulatum"
"2635","3","  7",26,43.6056,-8.5081,152,10,2,"N01","Calliostoma granulatum"
"2738","3","  7",27,43.6908,-8.5185,174.5,5,1,"N01","Calliostoma granulatum"
"4332","3","  7",43,43.7224,-8.384,167.5,5,1,"N01","Calliostoma granulatum"
"5832","3","  7",58,43.6103,-8.7508,179.5,5,1,"N01","Calliostoma granulatum"
"7926","3","  8",79,43.7228,-6.4237,135,15,1,"N01","Colus gracilis"
"9232","3","  8",92,43.6371,-4.9974,394,35,1,"N01","Colus gracilis"
"9531","3"," 22",95,43.7019,-4.5084,542.5,282.776349614396,1,"N01","Opisthoteuthis agassizii"
"11927","3"," 22",119,43.6007,-2.2811,572.5,1233.93316195373,2,"N01","Opisthoteuthis agassizii"
"2636","3"," 24",26,43.6056,-8.5081,152,10,4,"N01","Pteria hirundo"
"6018","3"," 24",60,43.8824,-8.5071,282.5,4,1,"N01","Pteria hirundo"
"9830","3"," 24",98,43.4475,-4.4822,105.5,15,1,"N01","Pteria hirundo"
"9927","3"," 24",99,43.5742,-4.8457,140.5,5,1,"N01","Pteria hirundo"
"9149","3"," 28",9,42.3633,-9.1359,136,5,1,"N01","Scaphander lignarius"
"1838","3"," 28",18,42.697,-9.3125,124,5,3,"N01","Scaphander lignarius"
"2637","3"," 28",26,43.6056,-8.5081,152,25,6,"N01","Scaphander lignarius"
"2940","3"," 28",29,43.45,-8.5132,106.5,15,1,"N01","Scaphander lignarius"
"4041","3"," 28",40,43.3691,-9.0555,150.5,5,1,"N01","Scaphander lignarius"
"5231","3"," 28",52,43.9965,-6.9931,185,10,1,"N01","Scaphander lignarius"
"5432","3"," 28",54,44.0436,-8.7125,461.5,270,27,"N01","Scaphander lignarius"
"8032","3"," 28",80,43.843,-5.782,168,8,1,"N01","Scaphander lignarius"
"8632","3"," 28",86,43.7369,-5.0099,186,5,1,"N01","Scaphander lignarius"
"9031","3"," 28",90,43.7811,-5.5922,158,25,2,"N01","Scaphander lignarius"
"9433","3"," 28",94,43.6405,-4.6011,189.5,5,1,"N01","Scaphander lignarius"
"11328","3"," 28",113,43.559,-1.9174,152,3,1,"N01","Scaphander lignarius"
"12027","3"," 28",120,43.5568,-2.5811,224,10,4,"N01","Scaphander lignarius"
"12130","3"," 28",121,43.5906,-2.666,285,1,1,"N01","Scaphander lignarius"
"7032","3"," 31",70,43.595,-6.1052,56.5,850,1,"N01","Sepia officinalis"
"10228","3"," 31",102,43.4703,-4.1219,84,570,1,"N01","Sepia officinalis"
"10324","3"," 31",103,43.5517,-3.8771,110,60,1,"N01","Sepia officinalis"
"10425","3"," 31",104,43.5127,-3.7483,45.5,2290,7,"N01","Sepia officinalis"
"10724","3"," 31",107,43.4589,-3.3767,39,2440,45,"N01","Sepia officinalis"
"1262","3"," 33",1,42.2266,-8.9734,101,20,8,"N01","Sepiola sp."
"2145","3"," 33",2,42.1439,-9.0754,135.5,2,2,"N01","Sepiola sp."
"3147","3"," 33",3,42.079,-8.9864,105.5,10,6,"N01","Sepiola sp."
"5142","3"," 33",5,41.9888,-9.3095,173,5,1,"N01","Sepiola sp."
"8147","3"," 33",8,42.392,-9.0272,95,2,1,"N01","Sepiola sp."
"9150","3"," 33",9,42.3633,-9.1359,136,10,5,"N01","Sepiola sp."
"10139","3"," 33",10,42.2639,-9.093,138.5,15,9,"N01","Sepiola sp."
"1538","3"," 33",15,42.5311,-9.2909,133,10,7,"N01","Sepiola sp."
"2030","3"," 33",20,42.6148,-9.216,102,5,1,"N01","Sepiola sp."
"2437","3"," 33",24,43.4576,-8.8078,149,15,20,"N01","Sepiola sp."
"2538","3"," 33",25,43.51,-8.6939,148.5,1,1,"N01","Sepiola sp."
"2638","3"," 33",26,43.6056,-8.5081,152,2,1,"N01","Sepiola sp."
"2739","3"," 33",27,43.6908,-8.5185,174.5,2,1,"N01","Sepiola sp."
"2837","3"," 33",28,43.6469,-8.5892,174.5,4,3,"N01","Sepiola sp."
"3148","3"," 33",31,43.368,-8.7672,94.5,2,1,"N01","Sepiola sp."
"3636","3"," 33",36,43.2073,-9.4157,169,2,1,"N01","Sepiola sp."
"4042","3"," 33",40,43.3691,-9.0555,150.5,5,2,"N01","Sepiola sp."
"4146","3"," 33",41,43.4926,-8.9779,175.5,5,5,"N01","Sepiola sp."
"4531","3"," 33",45,43.9076,-8.1454,187.5,10,4,"N01","Sepiola sp."
"4941","3"," 33",49,43.9933,-7.5652,182.5,2,1,"N01","Sepiola sp."
"5621","3"," 33",56,44.0457,-8.2904,296.5,5,2,"N01","Sepiola sp."
"7324","3"," 33",73,43.7592,-6.2735,258,15,2,"N01","Sepiola sp."
"7628","3"," 33",76,43.8882,-6.5191,248.5,45,6,"N01","Sepiola sp."
"7829","3"," 33",78,43.7991,-6.5765,142.5,5,1,"N01","Sepiola sp."
"7927","3"," 33",79,43.7228,-6.4237,135,1,1,"N01","Sepiola sp."
"8148","3"," 33",81,43.8904,-5.6045,284,30,5,"N01","Sepiola sp."
"8633","3"," 33",86,43.7369,-5.0099,186,3,1,"N01","Sepiola sp."
"9151","3"," 33",91,43.878,-5.3934,314,90,15,"N01","Sepiola sp."
"9831","3"," 45",98,43.4475,-4.4822,105.5,20,1,"N01","Venus verrucosa"
"5143","3"," 65",5,41.9888,-9.3095,173,15,3,"N01","Sepietta oweniana"
"9152","3"," 65",9,42.3633,-9.1359,136,70,8,"N01","Sepietta oweniana"
"1539","3"," 65",15,42.5311,-9.2909,133,5,1,"N01","Sepietta oweniana"
"1839","3"," 65",18,42.697,-9.3125,124,5,3,"N01","Sepietta oweniana"
"1928","3"," 65",19,42.6279,-9.3772,139,5,1,"N01","Sepietta oweniana"
"2146","3"," 65",21,42.8508,-9.4232,151,50,6,"N01","Sepietta oweniana"
"2339","3"," 65",23,43.0445,-9.4171,146,8,1,"N01","Sepietta oweniana"
"2539","3"," 65",25,43.51,-8.6939,148.5,11,3,"N01","Sepietta oweniana"
"2639","3"," 65",26,43.6056,-8.5081,152,3,1,"N01","Sepietta oweniana"
"2838","3"," 65",28,43.6469,-8.5892,174.5,2,1,"N01","Sepietta oweniana"
"3637","3"," 65",36,43.2073,-9.4157,169,35,5,"N01","Sepietta oweniana"
"3836","3"," 65",38,43.3171,-9.2675,168.5,5,2,"N01","Sepietta oweniana"
"4043","3"," 65",40,43.3691,-9.0555,150.5,30,3,"N01","Sepietta oweniana"
"4147","3"," 65",41,43.4926,-8.9779,175.5,15,5,"N01","Sepietta oweniana"
"4230","3"," 65",42,43.5589,-9.0489,300,30,1,"N01","Sepietta oweniana"
"4333","3"," 65",43,43.7224,-8.384,167.5,2,1,"N01","Sepietta oweniana"
"4532","3"," 65",45,43.9076,-8.1454,187.5,15,3,"N01","Sepietta oweniana"
"4639","3"," 65",46,43.8407,-7.931,127,30,1,"N01","Sepietta oweniana"
"4942","3"," 65",49,43.9933,-7.5652,182.5,10,2,"N01","Sepietta oweniana"
"5232","3"," 65",52,43.9965,-6.9931,185,15,4,"N01","Sepietta oweniana"
"5433","3"," 65",54,44.0436,-8.7125,461.5,30,1,"N01","Sepietta oweniana"
"6834","3"," 65",68,43.7809,-6.9089,139,2,1,"N01","Sepietta oweniana"
"6931","3"," 65",69,43.9697,-6.7613,292,5,1,"N01","Sepietta oweniana"
"9434","3"," 65",94,43.6405,-4.6011,189.5,5,1,"N01","Sepietta oweniana"
"11027","3"," 65",110,43.5908,-3.0866,227,3,1,"N01","Sepietta oweniana"
"4640","3"," 73",46,43.8407,-7.931,127,40,2,"N01","Colus sp."
"1263","3"," 75",1,42.2266,-8.9734,101,30,13,"N01","Rondeletiola minor"
"2147","3"," 75",2,42.1439,-9.0754,135.5,40,17,"N01","Rondeletiola minor"
"3149","3"," 75",3,42.079,-8.9864,105.5,15,8,"N01","Rondeletiola minor"
"7138","3"," 75",7,42.1199,-9.2749,186,30,3,"N01","Rondeletiola minor"
"8149","3"," 75",8,42.392,-9.0272,95,10,5,"N01","Rondeletiola minor"
"9153","3"," 75",9,42.3633,-9.1359,136,10,8,"N01","Rondeletiola minor"
"10140","3"," 75",10,42.2639,-9.093,138.5,35,14,"N01","Rondeletiola minor"
"11135","3"," 75",11,42.1928,-9.1688,154,5,1,"N01","Rondeletiola minor"
"1540","3"," 75",15,42.5311,-9.2909,133,10,7,"N01","Rondeletiola minor"
"2031","3"," 75",20,42.6148,-9.216,102,25,16,"N01","Rondeletiola minor"
"2148","3"," 75",21,42.8508,-9.4232,151,5,1,"N01","Rondeletiola minor"
"2438","3"," 75",24,43.4576,-8.8078,149,10,4,"N01","Rondeletiola minor"
"2640","3"," 75",26,43.6056,-8.5081,152,5,2,"N01","Rondeletiola minor"
"2740","3"," 75",27,43.6908,-8.5185,174.5,2,1,"N01","Rondeletiola minor"
"2941","3"," 75",29,43.45,-8.5132,106.5,5,1,"N01","Rondeletiola minor"
"3150","3"," 75",31,43.368,-8.7672,94.5,2,1,"N01","Rondeletiola minor"
"3638","3"," 75",36,43.2073,-9.4157,169,2,1,"N01","Rondeletiola minor"
"4044","3"," 75",40,43.3691,-9.0555,150.5,10,2,"N01","Rondeletiola minor"
"4334","3"," 75",43,43.7224,-8.384,167.5,2,1,"N01","Rondeletiola minor"
"4533","3"," 75",45,43.9076,-8.1454,187.5,10,3,"N01","Rondeletiola minor"
"4943","3"," 75",49,43.9933,-7.5652,182.5,5,2,"N01","Rondeletiola minor"
"6932","3"," 75",69,43.9697,-6.7613,292,1,1,"N01","Rondeletiola minor"
"9435","3"," 75",94,43.6405,-4.6011,189.5,3,1,"N01","Rondeletiola minor"
"3923","3"," 90",39,43.4278,-9.1943,243.5,248,1,"N01","Scaeurgus unicirrhus"
"5035","3","116",50,44.0212,-7.3193,184,2,1,"N01","Ostreidae"
"5036","3","135",50,44.0212,-7.3193,184,10,1,"N01","Doris verrucosa"
"12239","3","182",122,43.5152,-2.9056,130.5,1,1,"N01","Capulus ungaricus"
"4641","4","  8",46,43.8407,-7.931,127,115,3,"N01","Gracilechinus acutus"
"5037","4","  8",50,44.0212,-7.3193,184,1045,3,"N01","Gracilechinus acutus"
"5233","4","  8",52,43.9965,-6.9931,185,975,3,"N01","Gracilechinus acutus"
"6524","4","  8",65,43.8799,-7.1122,160,215,1,"N01","Gracilechinus acutus"
"6933","4","  8",69,43.9697,-6.7613,292,15,1,"N01","Gracilechinus acutus"
"7419","4","  8",74,43.6898,-6.2832,135,875,2,"N01","Gracilechinus acutus"
"7737","4","  8",77,43.882,-6.5996,142.5,12800,48,"N01","Gracilechinus acutus"
"7830","4","  8",78,43.7991,-6.5765,142.5,16500,48,"N01","Gracilechinus acutus"
"7928","4","  8",79,43.7228,-6.4237,135,26325,73,"N01","Gracilechinus acutus"
"8236","4","  8",82,43.7608,-5.3807,158,460,3,"N01","Gracilechinus acutus"
"8528","4","  8",85,43.7052,-5.1898,150.5,1330,5,"N01","Gracilechinus acutus"
"9436","4","  8",94,43.6405,-4.6011,189.5,215,1,"N01","Gracilechinus acutus"
"9729","4","  8",97,43.4809,-4.728,98,36000,65,"N01","Gracilechinus acutus"
"9832","4","  8",98,43.4475,-4.4822,105.5,14600,36,"N01","Gracilechinus acutus"
"9928","4","  8",99,43.5742,-4.8457,140.5,6575,18,"N01","Gracilechinus acutus"
"10022","4","  8",100,43.5842,-4.6685,173.5,185,1,"N01","Gracilechinus acutus"
"10141","4","  8",101,43.5435,-4.2908,167,805,6,"N01","Gracilechinus acutus"
"10325","4","  8",103,43.5517,-3.8771,110,2710,7,"N01","Gracilechinus acutus"
"10527","4","  8",105,43.6435,-3.7823,184.5,620,5,"N01","Gracilechinus acutus"
"10931","4","  8",109,43.5773,-3.2866,183.5,130,1,"N01","Gracilechinus acutus"
"11442","4","  8",114,43.3678,-2.0352,97,120,1,"N01","Gracilechinus acutus"
"11728","4","  8",117,43.4451,-2.2277,138.5,540,6,"N01","Gracilechinus acutus"
"11834","4","  8",118,43.3777,-2.2484,99,535,3,"N01","Gracilechinus acutus"
"12240","4","  8",122,43.5152,-2.9056,130.5,8125,25,"N01","Gracilechinus acutus"
"1335","4"," 23",13,42.2991,-9.4555,532.5,332,3,"N01","Parastichopus regalis"
"2641","4"," 23",26,43.6056,-8.5081,152,45,1,"N01","Parastichopus regalis"
"5234","4"," 23",52,43.9965,-6.9931,185,370,2,"N01","Parastichopus regalis"
"5833","4"," 23",58,43.6103,-8.7508,179.5,215,1,"N01","Parastichopus regalis"
"6327","4"," 23",63,43.6925,-7.1845,119.5,245,1,"N01","Parastichopus regalis"
"6525","4"," 23",65,43.8799,-7.1122,160,470,3,"N01","Parastichopus regalis"
"6628","4"," 23",66,43.8642,-7.32,155,215,1,"N01","Parastichopus regalis"
"6738","4"," 23",67,43.6193,-7.0555,104,425,3,"N01","Parastichopus regalis"
"6835","4"," 23",68,43.7809,-6.9089,139,145,1,"N01","Parastichopus regalis"
"7139","4"," 23",71,43.6865,-6.082,113,20,1,"N01","Parastichopus regalis"
"7629","4"," 23",76,43.8882,-6.5191,248.5,315,2,"N01","Parastichopus regalis"
"7738","4"," 23",77,43.882,-6.5996,142.5,235,1,"N01","Parastichopus regalis"
"7831","4"," 23",78,43.7991,-6.5765,142.5,770,8,"N01","Parastichopus regalis"
"7929","4"," 23",79,43.7228,-6.4237,135,12050,57,"N01","Parastichopus regalis"
"8033","4"," 23",80,43.843,-5.782,168,410,7,"N01","Parastichopus regalis"
"8150","4"," 23",81,43.8904,-5.6045,284,45,1,"N01","Parastichopus regalis"
"8237","4"," 23",82,43.7608,-5.3807,158,325,2,"N01","Parastichopus regalis"
"9437","4"," 23",94,43.6405,-4.6011,189.5,680,3,"N01","Parastichopus regalis"
"9613","4"," 23",96,43.5144,-4.5397,266,245,1,"N01","Parastichopus regalis"
"9833","4"," 23",98,43.4475,-4.4822,105.5,945,4,"N01","Parastichopus regalis"
"9929","4"," 23",99,43.5742,-4.8457,140.5,450,2,"N01","Parastichopus regalis"
"10023","4"," 23",100,43.5842,-4.6685,173.5,430,2,"N01","Parastichopus regalis"
"10142","4"," 23",101,43.5435,-4.2908,167,180,1,"N01","Parastichopus regalis"
"10326","4"," 23",103,43.5517,-3.8771,110,325,1,"N01","Parastichopus regalis"
"11136","4"," 23",111,43.4597,-2.3315,137,1020,4,"N01","Parastichopus regalis"
"11329","4"," 23",113,43.559,-1.9174,152,165,1,"N01","Parastichopus regalis"
"11443","4"," 23",114,43.3678,-2.0352,97,2020,6,"N01","Parastichopus regalis"
"11533","4"," 23",115,43.3912,-2.2961,100,3090,10,"N01","Parastichopus regalis"
"11625","4"," 23",116,43.5576,-2.2373,364,130,1,"N01","Parastichopus regalis"
"11729","4"," 23",117,43.4451,-2.2277,138.5,245,1,"N01","Parastichopus regalis"
"11835","4"," 23",118,43.3777,-2.2484,99,520,2,"N01","Parastichopus regalis"
"12131","4"," 23",121,43.5906,-2.666,285,355,1,"N01","Parastichopus regalis"
"1541","4"," 24",15,42.5311,-9.2909,133,56,2,"N01","Parastichopus tremulus"
"1840","4"," 24",18,42.697,-9.3125,124,120,1,"N01","Parastichopus tremulus"
"1929","4"," 24",19,42.6279,-9.3772,139,190,1,"N01","Parastichopus tremulus"
"2032","4"," 24",20,42.6148,-9.216,102,1290,3,"N01","Parastichopus tremulus"
"2149","4"," 24",21,42.8508,-9.4232,151,300,1,"N01","Parastichopus tremulus"
"2223","4"," 24",22,42.9355,-9.5539,230,472,3,"N01","Parastichopus tremulus"
"2340","4"," 24",23,43.0445,-9.4171,146,470,3,"N01","Parastichopus tremulus"
"2540","4"," 24",25,43.51,-8.6939,148.5,295,2,"N01","Parastichopus tremulus"
"2642","4"," 24",26,43.6056,-8.5081,152,1555,8,"N01","Parastichopus tremulus"
"2741","4"," 24",27,43.6908,-8.5185,174.5,130,1,"N01","Parastichopus tremulus"
"2839","4"," 24",28,43.6469,-8.5892,174.5,150,1,"N01","Parastichopus tremulus"
"2942","4"," 24",29,43.45,-8.5132,106.5,640,2,"N01","Parastichopus tremulus"
"3037","4"," 24",30,43.3882,-8.6458,99.5,340,2,"N01","Parastichopus tremulus"
"3151","4"," 24",31,43.368,-8.7672,94.5,420,6,"N01","Parastichopus tremulus"
"3225","4"," 24",32,43.467,-8.6986,138,202,2,"N01","Parastichopus tremulus"
"3639","4"," 24",36,43.2073,-9.4157,169,125,1,"N01","Parastichopus tremulus"
"3720","4"," 24",37,43.3573,-9.3787,272,50,1,"N01","Parastichopus tremulus"
"3837","4"," 24",38,43.3171,-9.2675,168.5,25,2,"N01","Parastichopus tremulus"
